year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2019,Fry, Jace,605240,White Sox,CWS,L,92.3,132,1054,6.546583850931677,0.1252371916508539,SIFT,Sinker,25.1,-22.3,2.8,12,14.3,-14,0.2,2,0.8614232209737828,0.5355805243445693
2019,Milone, Tommy,543548,Mariners,SEA,L,75.3,131,1750,10.802469135802468,0.07485714285714286,CUKC,Curveball,53.1,-60.6,-7.5,-12,4.4,10.5,-6.1,-58,0.043795620437956206,0.04744525547445255
2019,Maton, Phil,664208,Guardians,CLE,R,77.4,131,608,3.753086419753086,0.21546052631578946,CUKC,Curveball,52.5,-54.6,-2,-4,17.6,12.5,5.1,41,0.33211678832116787,0.927007299270073
2019,Chatwood, Tyler,543022,Cubs,CHC,R,90.2,131,1285,7.932098765432099,0.10194552529182879,FC,Cutter,29.9,-26.3,-3.6,-14,2.9,1.9,1,54,0.1015625,0.6328125
2019,González, Chi Chi,592346,Rockies,COL,R,86.5,130,1145,7.067901234567901,0.11353711790393013,CH,Changeup,34.9,-30.4,4.5,15,12.3,-13.8,-1.5,-11,0.9166666666666666,0.2638888888888889
2019,Mills, Alec,621219,Cubs,CHC,R,89.9,130,553,3.4135802469135803,0.23508137432188064,SIFT,Sinker,27,-24.6,2.4,10,16.2,-14.5,1.7,11,0.8127340823970037,0.8089887640449438
2019,Ramirez, Nick,598286,Tigers,DET,L,89,129,1323,8.217391304347826,0.09750566893424037,SIFT,Sinker,27.2,-25.4,1.7,7,16.4,-14.5,1.8,13,0.7528089887640449,0.8389513108614233
2019,Soria, Joakim,465657,Athletics,OAK,R,81.5,129,1116,6.888888888888889,0.11559139784946236,SL,Slider,43.9,-40.9,3,7,13.1,8.7,4.4,51,0.8363095238095238,0.9017857142857143
2019,Eshelman, Thomas,664045,Orioles,BAL,R,80.8,129,609,3.759259259259259,0.21182266009852216,SL,Slider,36.6,-42.1,-5.5,-13,3.8,9.1,-5.3,-58,0.023809523809523808,0.03273809523809524
2019,Margevicius, Nick,676606,Padres,SD,L,70.8,129,958,5.91358024691358,0.13465553235908143,CUKC,Curveball,67.4,-67.1,0.3,0,7.4,12.2,-4.8,-40,0.48905109489051096,0.09124087591240876
2019,Maton, Phil,664208,Guardians,CLE,R,84.4,129,608,3.753086419753086,0.21217105263157895,FC,Cutter,41.6,-32.8,-8.8,-27,10.8,3.5,7.3,212,0,1
2019,Jansen, Kenley,445276,Dodgers,LAD,R,81.8,129,1068,6.592592592592593,0.12078651685393259,SL,Slider,43.8,-39.5,4.3,11,6.3,5.5,0.8,15,0.9107142857142857,0.6488095238095238
2019,Irvin, Cole,608344,Phillies,PHI,L,84.2,128,639,3.9444444444444446,0.20031298904538342,SL,Slider,32.8,-37.8,-5,-13,2.4,4.8,-2.3,-49,0.047619047619047616,0.21428571428571427
2019,Lorenzen, Michael,547179,Reds,CIN,R,87.1,127,1335,8.24074074074074,0.0951310861423221,SL,Slider,35.7,-34.5,1.2,4,5.7,4.2,1.6,37,0.6428571428571429,0.7380952380952381
2019,Mengden, Daniel,596043,Athletics,OAK,R,83.4,127,1048,6.469135802469136,0.12118320610687022,SL,Slider,40.9,-38.4,2.5,6,5.8,5.7,0.2,3,0.7886904761904762,0.5625
2019,Snell, Blake,605483,Rays,TB,L,87.3,127,1891,11.67283950617284,0.0671602326811211,SL,Slider,31.6,-33.1,-1.5,-5,5.1,3.6,1.4,39,0.30357142857142855,0.7232142857142857
2019,McGee, Jake,459429,Rockies,COL,L,80.4,127,647,3.993827160493827,0.19629057187017002,SL,Slider,44.1,-43.6,0.6,1,2.3,9.4,-7.1,-76,0.5714285714285714,0.008928571428571428
2019,Suárez, Andrew,605498,Giants,SF,L,84.4,126,540,3.3333333333333335,0.23333333333333334,SL,Slider,43.3,-40,3.3,8,5.9,5.3,0.6,12,0.8601190476190477,0.6071428571428571
2019,Hale, David,571735,Yankees,NYY,R,82.2,126,602,3.7160493827160495,0.20930232558139536,CH,Changeup,31.4,-32.9,-1.5,-5,13.3,-13.7,-0.4,-3,0.3125,0.4097222222222222
2019,Britton, Zack,502154,Yankees,NYY,L,80.6,126,933,5.7592592592592595,0.13504823151125403,SL,Slider,51.5,-43.6,7.9,18,11.2,8.2,3,36,0.9851190476190477,0.8422619047619048
2019,Anderson, Shaun,641312,Giants,SF,R,86,126,1587,9.796296296296296,0.07939508506616257,CH,Changeup,30,-29.5,0.5,2,9.9,-13.2,-3.3,-25,0.5763888888888888,0.10069444444444445
2019,Martin, Chris,455119,Braves,ATL,R,91.6,126,865,5.339506172839506,0.14566473988439307,FC,Cutter,26.5,-23,-3.5,-15,3.4,1.8,1.7,94,0.109375,0.7890625
2019,Allard, Kolby,663465,Rangers,TEX,L,81.6,126,837,5.166666666666667,0.15053763440860216,CH,Changeup,32.5,-33.7,-1.3,-4,13.5,-14.1,-0.6,-4,0.3472222222222222,0.3923611111111111
2019,Biagini, Joe,607352,Astros,HOU,R,87.1,125,1142,7.049382716049383,0.10945709281961472,CH,Changeup,27.3,-28.2,-0.9,-3,11.9,-12.9,-1,-8,0.3993055555555556,0.3368055555555556
2019,Chavez, Jesse,445926,Rangers,TEX,R,85.2,125,1307,8.067901234567902,0.09563886763580719,CH,Changeup,33.9,-32.8,1.2,4,18.1,-14.7,3.4,23,0.6493055555555556,0.9479166666666666
2019,Hernandez, David,456696,Reds,CIN,R,82,125,787,4.8580246913580245,0.1588310038119441,CUKC,Curveball,44.7,-51.2,-6.5,-13,5.3,7.3,-2,-27,0.08394160583941605,0.2846715328467153
2019,Reininger, Zac,643617,Tigers,DET,R,83.7,125,533,3.31055900621118,0.23452157598499063,SL,Slider,38.7,-38.4,0.3,1,6.7,5.7,1,18,0.5297619047619048,0.6726190476190477
2019,Bettis, Chad,518452,Rockies,COL,R,77.3,124,1030,6.3580246913580245,0.1203883495145631,CUKC,Curveball,56,-57.4,-1.3,-2,12,9.8,2.2,23,0.38321167883211676,0.7664233576642335
2019,Fry, Jace,605240,White Sox,CWS,L,92.9,124,1054,6.546583850931677,0.11764705882352941,FF,4-Seamer,16.7,-16.1,-0.7,-4,6.4,-7.9,-1.5,-19,0.35362997658079626,0.33021077283372363
2019,Civale, Aaron,650644,Guardians,CLE,R,83.6,124,863,5.327160493827161,0.1436848203939745,SL,Slider,38.5,-39.8,-1.3,-3,9.6,6.2,3.4,55,0.33630952380952384,0.8660714285714286
2019,López, Jorge,605347,Royals,KC,R,88.4,124,2060,12.716049382716049,0.06019417475728155,SL,Slider,29.2,-32,-2.8,-9,1.4,3.4,-2,-60,0.17857142857142858,0.25
2019,Gsellman, Robert,607229,Mets,NYM,R,81.3,124,1072,6.617283950617284,0.11567164179104478,CUKC,Curveball,54.8,-51.9,2.9,6,11.6,7.6,4,52,0.7153284671532847,0.8795620437956204
2019,Houser, Adrian,605288,Brewers,MIL,R,85.4,123,1810,11.17283950617284,0.06795580110497237,CH,Changeup,32.7,-29.6,3,10,13.1,-13.3,-0.2,-1,0.8298611111111112,0.4375
2019,Luciano, Elvis,672773,Blue Jays,TOR,R,87.8,122,635,3.919753086419753,0.1921259842519685,CH,Changeup,31.5,-29.6,1.9,6,15.3,-14.1,1.2,9,0.7326388888888888,0.6805555555555556
2019,Brewer, Colten,605155,Red Sox,BOS,R,88.3,122,1016,6.271604938271605,0.12007874015748031,SL,Slider,35,-32.7,2.3,7,7.3,3.7,3.6,100,0.7708333333333334,0.875
2019,Cease, Dylan,656302,White Sox,CWS,R,83.1,122,1364,8.472049689440993,0.08944281524926687,CH,Changeup,26.6,-31.1,-4.6,-15,1.7,-12.9,-11.2,-87,0.059027777777777776,0
2019,Osuna, Roberto,532077,Astros,HOU,R,91.9,122,961,5.932098765432099,0.12695109261186263,FC,Cutter,21.2,-23.4,2.2,9,4.9,1.9,3,162,0.828125,0.921875
2019,Gant, John,607231,Cardinals,STL,R,90.2,121,1107,6.833333333333333,0.1093044263775971,FC,Cutter,24.6,-24.8,0.2,1,2.3,1.7,0.6,34,0.546875,0.578125
2019,Biddle, Jesse,592145,Rangers,TEX,L,87.1,121,617,3.808641975308642,0.19611021069692058,SL,Slider,33.7,-34,-0.4,-1,3.7,4,-0.2,-6,0.4523809523809524,0.49702380952380953
2019,Brault, Steven,643230,Pirates,PIT,L,81.2,121,2001,12.351851851851851,0.06046976511744128,SL,Slider,42.5,-40.7,1.8,4,6.8,8.9,-2,-23,0.7172619047619048,0.25
2019,Hall, Matt,664180,Tigers,DET,L,76.7,120,501,3.111801242236025,0.23952095808383234,CUKC,Curveball,64.9,-56.2,8.7,15,12.4,12.3,0.1,1,0.9781021897810219,0.5255474452554745
2019,Osich, Josh,592612,White Sox,CWS,L,77.9,120,1053,6.540372670807454,0.11396011396011396,SL,Slider,51.9,-48.5,3.3,7,1.3,6.1,-4.8,-78,0.8601190476190477,0.0625
2019,Keller, Mitch,656605,Pirates,PIT,R,81.1,120,932,5.753086419753086,0.12875536480686695,CUKC,Curveball,56.9,-52.2,4.7,9,9.2,6.9,2.3,34,0.8503649635036497,0.7737226277372263
2019,Taylor, Josh,657031,Red Sox,BOS,L,94.8,120,836,5.160493827160494,0.14354066985645933,SIFT,Sinker,18.4,-20.3,-1.8,-9,13.6,-14.3,-0.7,-5,0.29213483146067415,0.35580524344569286
2019,VerHagen, Drew,572403,Tigers,DET,R,93.8,119,945,5.869565217391305,0.1259259259259259,FF,4-Seamer,16.1,-14.8,-1.3,-9,4.4,-6.6,-2.1,-33,0.25995316159250587,0.25526932084309134
2019,Urquidy, José,664353,Astros,HOU,R,82.8,119,693,4.277777777777778,0.1717171717171717,SL,Slider,35.1,-40.3,-5.1,-13,5.8,7.6,-1.8,-23,0.044642857142857144,0.27976190476190477
2019,Iglesias, Raisel,628452,Reds,CIN,R,95.4,118,1133,6.993827160493828,0.10414827890556046,SIFT,Sinker,19.4,-21.7,-2.3,-11,15,-15.6,-0.7,-4,0.2397003745318352,0.35580524344569286
2019,Strop, Pedro,467008,Cubs,CHC,R,93.5,118,737,4.549382716049383,0.16010854816824965,SIFT,Sinker,19.5,-21.4,-2,-9,11.8,-14.6,-2.7,-19,0.27340823970037453,0.10112359550561797
2019,Gonsolin, Tony,664062,Dodgers,LAD,R,88,117,693,4.277777777777778,0.16883116883116883,SL,Slider,29.3,-32.9,-3.5,-11,2.3,3.6,-1.2,-35,0.11904761904761904,0.38392857142857145
2019,May, Trevor,543507,Twins,MIN,R,87.6,117,1166,7.197530864197531,0.10034305317324185,CH,Changeup,21.7,-28.5,-6.8,-24,11.3,-13.9,-2.6,-19,0.006944444444444444,0.14583333333333334
2019,Mengden, Daniel,596043,Athletics,OAK,R,82.9,116,1048,6.469135802469136,0.11068702290076336,CH,Changeup,30.6,-31.9,-1.3,-4,15.9,-13.4,2.5,19,0.3472222222222222,0.8611111111111112
2019,Hembree, Heath,592390,Red Sox,BOS,R,87.5,116,718,4.432098765432099,0.1615598885793872,SL,Slider,29,-32.6,-3.6,-11,2.6,3.6,-1.1,-29,0.1130952380952381,0.4107142857142857
2019,Ponce de Leon, Daniel,594965,Cardinals,STL,R,89.1,115,861,5.314814814814815,0.13356562137049943,FC,Cutter,27,-27.4,0.4,1,1.8,2,-3.8,-189,0.59375,0.0546875
2019,Hellickson, Jeremy,476451,Nationals,WSH,R,85.7,115,675,4.166666666666667,0.17037037037037037,FC,Cutter,24.7,-31.4,6.7,21,1.1,2.9,-4,-137,0.9921875,0.046875
2019,Perdomo, Luis,606131,Padres,SD,R,88.5,115,1044,6.444444444444445,0.11015325670498084,FS,Splitter,30.6,-31.2,-0.6,-2,14.4,-9.9,4.4,44,0.3870967741935484,1
2019,Santiago, Héctor,502327,White Sox,CWS,L,85,115,715,4.440993788819876,0.16083916083916083,SL,Slider,33.4,-37.3,-3.9,-10,2.8,5.5,-2.8,-50,0.09523809523809523,0.16666666666666666
2019,Buchter, Ryan,488748,Athletics,OAK,L,89.7,115,800,4.938271604938271,0.14375,FC,Cutter,20.6,-24.9,4.3,17,0.4,1.7,-2.1,-124,0.921875,0.1640625
2019,Herrera, Kelvin,516969,White Sox,CWS,R,81.7,115,908,5.6397515527950315,0.12665198237885464,SL,Slider,45.7,-42.1,3.6,9,13.6,7.9,5.7,72,0.8839285714285714,0.9255952380952381
2019,McKay, Brendan,656713,Rays,TB,L,89.1,114,878,5.419753086419753,0.12984054669703873,FC,Cutter,23.9,-26.2,2.3,9,0.3,1.7,-2,-115,0.84375,0.171875
2019,Holder, Jonathan,656547,Yankees,NYY,R,86,114,693,4.277777777777778,0.1645021645021645,CH,Changeup,29.4,-29.4,0,0,14.3,-13.6,0.7,5,0.5208333333333334,0.5972222222222222
2019,Taillon, Jameson,592791,Pirates,PIT,R,94.9,113,555,3.425925925925926,0.2036036036036036,SIFT,Sinker,19.8,-20.6,-0.8,-4,11.7,-14.6,-2.9,-20,0.4044943820224719,0.07865168539325842
2019,Gant, John,607231,Cardinals,STL,R,77.1,113,1107,6.833333333333333,0.1020776874435411,CUKC,Curveball,62.9,-57.6,5.3,9,8.1,9.7,-1.5,-16,0.8832116788321168,0.34306569343065696
2019,Pomeranz, Drew,519141,Brewers,MIL,L,88,113,1956,12.074074074074074,0.057770961145194276,FC,Cutter,24,-29.7,5.8,19,0,1.6,-1.6,-99,0.96875,0.2109375
2019,Richard, Clayton,453385,Blue Jays,TOR,L,91.1,112,728,4.493827160493828,0.15384615384615385,FF,4-Seamer,22.6,-17.9,-4.7,-27,12.9,-7.8,5.2,66,0.02576112412177986,0.955503512880562
2019,Velasquez, Vince,592826,Phillies,PHI,R,92,112,2120,13.08641975308642,0.052830188679245285,SIFT,Sinker,23.9,-22.9,1,4,12.7,-14.6,-1.9,-13,0.6704119850187266,0.1647940074906367
2019,Leclerc, José,600917,Rangers,TEX,R,96.5,112,1294,7.987654320987654,0.0865533230293663,SIFT,Sinker,19.4,-21.5,-2.1,-10,13.9,-15.8,-2,-12,0.26591760299625467,0.14606741573033707
2019,Eshelman, Thomas,664045,Orioles,BAL,R,85.6,112,609,3.759259259259259,0.1839080459770115,SIFT,Sinker,23.7,-26.8,-3.2,-12,10.8,-14.5,-3.6,-25,0.1760299625468165,0.033707865168539325
2019,Weber, Ryan,543901,Red Sox,BOS,R,81.6,112,674,4.160493827160494,0.1661721068249258,CH,Changeup,39.7,-36.9,2.9,8,15.6,-14.2,1.4,10,0.8159722222222222,0.7118055555555556
2019,Kelly, Joe,523260,Dodgers,LAD,R,87.6,111,894,5.518518518518518,0.12416107382550336,CH,Changeup,29.3,-29.5,-0.2,-1,17,-14.3,2.7,19,0.5,0.8784722222222222
2019,Phelps, David,475479,Cubs,CHC,R,92.6,111,641,3.95679012345679,0.1731669266770671,SIFT,Sinker,21.2,-23.2,-1.9,-8,15.1,-15.1,-0.1,0,0.27715355805243447,0.45692883895131087
2019,LeBlanc, Wade,453281,Mariners,SEA,L,86.3,111,1955,12.067901234567902,0.05677749360613811,FF,4-Seamer,21.6,-20.4,-1.2,-6,10.4,-7.4,3,41,0.2786885245901639,0.8173302107728337
2019,Morin, Mike,573046,Phillies,PHI,R,81.7,111,724,4.469135802469136,0.15331491712707182,SL,Slider,39.7,-40.2,-0.5,-1,5.1,6.9,-1.8,-25,0.44345238095238093,0.27976190476190477
2019,Shaw, Bryan,543766,Rockies,COL,R,83.1,111,1188,7.333333333333333,0.09343434343434344,SL,Slider,45.4,-41.1,4.4,11,12.3,6.8,5.5,82,0.9136904761904762,0.9196428571428571
2019,Crick, Kyle,605195,Pirates,PIT,R,94.9,111,934,5.765432098765432,0.11884368308351177,SIFT,Sinker,22.3,-21.6,0.7,3,16.3,-15.4,0.9,6,0.6179775280898876,0.6741573033707865
2019,Clarke, Taylor,664199,D-backs,ARI,R,93.1,110,1512,9.333333333333334,0.07275132275132275,SIFT,Sinker,19.3,-21.6,-2.2,-10,12.9,-14.5,-1.5,-11,0.2546816479400749,0.2209737827715356
2019,Sheffield, Justus,656954,Mariners,SEA,L,87.7,110,673,4.154320987654321,0.16344725111441308,CH,Changeup,34.1,-31.8,2.3,7,13.8,-15,-1.2,-8,0.7604166666666666,0.2847222222222222
2019,Hale, David,571735,Yankees,NYY,R,82.1,109,602,3.7160493827160495,0.18106312292358803,CUKC,Curveball,40.4,-50.3,-9.9,-20,6.5,8.4,-1.9,-23,0.014598540145985401,0.291970802919708
2019,Hernández, Félix,433587,Mariners,SEA,R,83.8,109,1216,7.506172839506172,0.08963815789473684,SL,Slider,37.8,-38.2,-0.4,-1,4.1,5.4,-1.4,-25,0.4523809523809524,0.3541666666666667
2019,Alcántara, Victor,622505,Tigers,DET,R,88.2,109,687,4.267080745341615,0.1586608442503639,CH,Changeup,31,-29.9,1.1,4,16.7,-14.8,2,13,0.6319444444444444,0.7916666666666666
2019,Eshelman, Thomas,664045,Orioles,BAL,R,78.7,109,609,3.759259259259259,0.17898193760262726,CH,Changeup,34.5,-36.3,-1.9,-5,5.5,-13.8,-8.4,-60,0.2777777777777778,0.013888888888888888
2019,Freeland, Kyle,607536,Rockies,COL,L,81.2,108,1780,10.987654320987655,0.060674157303370786,CUKC,Curveball,40.7,-51.2,-10.4,-20,2.2,9.3,-7.1,-76,0.0072992700729927005,0.0072992700729927005
2019,Waguespack, Jacob,621097,Blue Jays,TOR,R,83,108,1333,8.228395061728396,0.08102025506376594,CH,Changeup,26.4,-30.9,-4.5,-15,6.4,-12.7,-6.4,-50,0.0625,0.024305555555555556
2019,Quijada, José,650671,Marlins,MIA,L,85.4,108,647,3.993827160493827,0.16692426584234932,CH,Changeup,26.1,-31.1,-4.9,-16,12.2,-14.2,-2,-14,0.04513888888888889,0.2222222222222222
2019,Chacín, Jhoulys,468504,Red Sox,BOS,R,82.8,108,1945,12.006172839506172,0.055526992287917736,CH,Changeup,35,-32.6,2.4,7,9.5,-13.7,-4.2,-31,0.7743055555555556,0.06597222222222222
2019,Elías, Roenis,606273,Nationals,WSH,L,77.6,108,847,5.228395061728395,0.12750885478158205,CUKC,Curveball,61.3,-57.5,3.8,7,16.3,8.9,7.4,83,0.7737226277372263,0.9781021897810219
2019,Osich, Josh,592612,White Sox,CWS,L,94.4,107,1053,6.540372670807454,0.10161443494776828,FF,4-Seamer,18.8,-15.2,-3.7,-24,4.4,-7.3,-3,-41,0.06557377049180328,0.18266978922716628
2019,Gsellman, Robert,607229,Mets,NYM,R,87.2,107,1072,6.617283950617284,0.09981343283582089,CH,Changeup,25.4,-29.2,-3.8,-13,15.2,-13.8,1.4,10,0.08680555555555555,0.7118055555555556
2019,Chavez, Jesse,445926,Rangers,TEX,R,91.4,107,1307,8.067901234567902,0.08186687069625095,FF,4-Seamer,17.5,-18.2,0.7,4,10.4,-8.4,1.9,23,0.6768149882903981,0.702576112412178
2019,Kingham, Nick,592468,Blue Jays,TOR,R,90,107,1027,6.339506172839506,0.10418695228821812,SIFT,Sinker,26.6,-23.9,2.7,11,12.2,-14.2,-2,-14,0.850187265917603,0.14606741573033707
2019,Álvarez, José,501625,Phillies,PHI,L,83.3,107,984,6.074074074074074,0.10873983739837398,SL,Slider,34.1,-38.4,-4.4,-11,4.6,6.5,-1.9,-30,0.08035714285714286,0.26785714285714285
2019,Jackson, Luke,592426,Braves,ATL,R,83.8,106,1254,7.7407407407407405,0.08452950558213716,CUKC,Curveball,53.6,-49,4.6,9,7.7,6.1,1.6,26,0.8394160583941606,0.6788321167883211
2019,Mills, Alec,621219,Cubs,CHC,R,80.7,106,553,3.4135802469135803,0.19168173598553345,CH,Changeup,39.2,-34.5,4.7,14,14.5,-13.9,0.6,4,0.9305555555555556,0.5763888888888888
2019,Martin, Chris,455119,Braves,ATL,R,89,105,865,5.339506172839506,0.12138728323699421,FS,Splitter,31.2,-30.6,0.6,2,11.3,-9.9,1.4,14,0.5483870967741935,0.7419354838709677
2019,Flynn, Brian,543169,Royals,KC,L,90.7,105,513,3.1666666666666665,0.2046783625730994,FF,4-Seamer,18.2,-16.4,-1.8,-11,8.1,-6,2.1,35,0.19437939110070257,0.7259953161592506
2019,Alexander, Tyler,641302,Tigers,DET,L,84.1,105,918,5.701863354037267,0.11437908496732026,CH,Changeup,31,-31.7,-0.7,-2,12.7,-13.8,-1.1,-8,0.4201388888888889,0.3194444444444444
2019,Barraclough, Kyle,607457,Giants,SF,R,82.5,104,708,4.37037037037037,0.14689265536723164,SL,Slider,38.1,-40.1,-2,-5,8.9,7,1.9,27,0.26785714285714285,0.7767857142857143
2019,Holmes, Clay,605280,Pirates,PIT,R,86.8,104,915,5.648148148148148,0.11366120218579236,SL,Slider,38.1,-34.4,3.7,11,2.8,3.9,-1.1,-29,0.8898809523809523,0.4107142857142857
2019,Barlow, Scott,605130,Royals,KC,R,93.8,104,1300,8.024691358024691,0.08,SIFT,Sinker,22.8,-21.1,1.7,8,12.8,-14.1,-1.4,-10,0.7528089887640449,0.2397003745318352
2019,Peacock, Brad,502748,Astros,HOU,R,78.6,104,1510,9.320987654320987,0.06887417218543046,CUKC,Curveball,58,-54.6,3.4,6,12.1,10.2,2,19,0.7518248175182481,0.7372262773722628
2019,Hendriks, Liam,521230,Athletics,OAK,R,84.4,104,1354,8.358024691358025,0.07680945347119646,CUKC,Curveball,49,-48.2,0.8,2,2.9,5.9,-2.9,-50,0.5145985401459854,0.20802919708029197
2019,Albers, Matt,458006,Brewers,MIL,R,83.7,104,1005,6.203703703703703,0.10348258706467661,CH,Changeup,35,-34.4,0.6,2,14.4,-14.8,-0.3,-2,0.5902777777777778,0.4201388888888889
2019,McHugh, Collin,543521,Astros,HOU,R,74.5,104,1294,7.987654320987654,0.080370942812983,CUKC,Curveball,62.9,-61.9,1,2,13.7,10.8,2.9,27,0.5401459854014599,0.8248175182481752
2019,Beeks, Jalen,656222,Rays,TB,L,85.9,103,1821,11.24074074074074,0.05656232839099396,FC,Cutter,30.1,-29.9,-0.2,-1,1.1,2.6,-1.5,-57,0.4375,0.21875
2019,Ross, Joe,605452,Nationals,WSH,R,81.3,102,1138,7.0246913580246915,0.08963093145869948,CUKC,Curveball,46.4,-51.3,-5,-10,1.5,8.6,-7.1,-82,0.145985401459854,0.0072992700729927005
2019,Albers, Matt,458006,Brewers,MIL,R,93.2,102,1005,6.203703703703703,0.10149253731343283,FF,4-Seamer,19.1,-16.5,-2.7,-16,12.9,-8.1,4.8,59,0.10772833723653395,0.9391100702576113
2019,Cordero, Jimmy,622772,White Sox,CWS,R,97.4,102,542,3.3664596273291925,0.1881918819188192,FF,4-Seamer,15.9,-12.7,-3.3,-26,4.7,-6.6,-1.9,-29,0.07962529274004684,0.2810304449648712
2019,Mengden, Daniel,596043,Athletics,OAK,R,72.5,102,1048,6.469135802469136,0.09732824427480916,CUKC,Curveball,70.8,-64.7,6.1,9,10.1,11.8,-1.8,-15,0.9197080291970803,0.29927007299270075
2019,Cessa, Luis,570666,Yankees,NYY,R,93.8,102,1352,8.345679012345679,0.07544378698224852,SIFT,Sinker,20,-22.2,-2.3,-10,15,-15,0,0,0.2397003745318352,0.48314606741573035
2019,Garrett, Amir,607237,Reds,CIN,L,95.8,102,978,6.037037037037037,0.10429447852760736,FF,4-Seamer,16.3,-14.2,-2,-14,11.7,-7.5,4.2,55,0.1686182669789227,0.9203747072599532
2019,Bass, Anthony,542914,Mariners,SEA,R,86.6,101,738,4.555555555555555,0.13685636856368563,FS,Splitter,28.1,-32.5,-4.4,-14,6.5,-10.5,-4,-38,0.16129032258064516,0.06451612903225806
2019,Nicasio, Juan,504379,Phillies,PHI,R,93.1,101,832,5.135802469135802,0.12139423076923077,SIFT,Sinker,19.6,-22.3,-2.7,-12,14,-14.9,-0.9,-6,0.20599250936329588,0.32209737827715357
2019,Weber, Ryan,543901,Red Sox,BOS,R,76.6,101,674,4.160493827160494,0.14985163204747776,CUKC,Curveball,61.3,-56.2,5.1,9,17.3,12,5.3,45,0.8686131386861314,0.9379562043795621
2019,Mejía, Adalberto,606167,Angels,LAA,L,81.1,101,629,3.882716049382716,0.16057233704292528,CH,Changeup,34.8,-34,0.8,2,15.2,-13.7,1.6,11,0.5972222222222222,0.7534722222222222
2019,Herrera, Kelvin,516969,White Sox,CWS,R,91.3,101,908,5.6397515527950315,0.11123348017621146,FC,Cutter,23.3,-24.4,1.1,4,1.8,1.9,-0.1,-3,0.703125,0.4609375
2019,Trivino, Lou,642152,Athletics,OAK,R,79.8,100,987,6.092592592592593,0.10131712259371833,CUKC,Curveball,51.9,-53.7,-1.8,-3,12.6,8.1,4.5,55,0.3613138686131387,0.9087591240875912
2019,McCarthy, Kevin,641838,Royals,KC,R,88,100,901,5.561728395061729,0.11098779134295228,SL,Slider,28.4,-31.2,-2.8,-9,0.5,3.1,-2.6,-85,0.17857142857142858,0.19047619047619047
2019,Neris, Héctor,593576,Phillies,PHI,R,94.8,100,1126,6.950617283950617,0.08880994671403197,SIFT,Sinker,21.3,-21,0.3,1,16.1,-14.9,1.2,8,0.5730337078651685,0.7228464419475655
2019,Ruiz, José,614179,White Sox,CWS,R,86.9,100,753,4.6770186335403725,0.13280212483399734,CH,Changeup,27.4,-29.4,-2,-7,12.4,-13.7,-1.3,-9,0.2708333333333333,0.2777777777777778
2019,Carpenter, Ryan,543001,Tigers,DET,L,83.3,100,686,4.260869565217392,0.1457725947521866,CH,Changeup,33.9,-31.7,2.2,7,15.8,-13.4,2.4,18,0.7534722222222222,0.84375
2019,Hembree, Heath,592390,Red Sox,BOS,R,81.7,100,718,4.432098765432099,0.1392757660167131,CUKC,Curveball,48.9,-50.7,-1.8,-4,9.8,8.7,1.1,13,0.3613138686131387,0.6277372262773723
2019,Romo, Sergio,489265,Twins,MIN,R,86.5,100,995,6.1419753086419755,0.10050251256281408,FF,4-Seamer,25.2,-22.2,-3,-14,13.8,-8.8,4.9,56,0.08899297423887588,0.9484777517564403
2019,Warren, Adam,476589,Padres,SD,R,84.9,99,555,3.425925925925926,0.1783783783783784,CH,Changeup,32.5,-31.1,1.4,5,15.3,-14,1.4,10,0.6701388888888888,0.7118055555555556
2019,Biagini, Joe,607352,Astros,HOU,R,77,99,1142,7.049382716049383,0.08669001751313485,CUKC,Curveball,67.1,-56.5,10.5,19,7.1,5.1,1.9,37,1,0.718978102189781
2019,Jackson, Edwin,429719,Tigers,DET,R,87,99,1315,8.167701863354038,0.0752851711026616,CH,Changeup,23.7,-29.1,-5.4,-19,15.8,-13.8,2,15,0.027777777777777776,0.7916666666666666
2019,Covey, Dylan,592229,White Sox,CWS,R,82,99,1019,6.329192546583851,0.0971540726202159,CUKC,Curveball,46.9,-51.1,-4.1,-8,3.4,6.9,-3.5,-51,0.17883211678832117,0.1678832116788321
2019,Alvarado, José,621237,Rays,TB,L,92.4,99,586,3.617283950617284,0.1689419795221843,FC,Cutter,27.6,-22.7,-4.9,-22,1.3,1.8,-0.5,-27,0.0625,0.359375
2019,Erlin, Robbie,572362,Padres,SD,L,88.2,98,959,5.919753086419753,0.10218978102189781,SL,Slider,26.6,-32.6,-6,-19,2,3.6,-1.6,-44,0.008928571428571428,0.30952380952380953
2019,Weber, Ryan,543901,Red Sox,BOS,R,78.5,98,674,4.160493827160494,0.14540059347181009,SL,Slider,52.4,-46.6,5.7,12,19.2,11.8,7.3,62,0.9583333333333334,0.9613095238095238
2019,Bañuelos, Manny,544365,White Sox,CWS,L,78.8,98,948,5.888198757763975,0.10337552742616034,CUKC,Curveball,48,-54.5,-6.5,-12,12.4,9.9,2.5,25,0.08394160583941605,0.791970802919708
